Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
30,32,5,5,25,27,38,Train/38/00038_00035_00008.png
31,32,5,6,26,27,38,Train/38/00038_00035_00009.png
32,34,5,6,27,29,38,Train/38/00038_00035_00010.png
34,34,5,5,29,29,38,Train/38/00038_00035_00011.png
36,37,6,6,31,32,38,Train/38/00038_00035_00012.png
36,37,6,6,31,32,38,Train/38/00038_00035_00013.png
38,37,6,5,33,32,38,Train/38/00038_00035_00014.png
39,41,5,6,34,36,38,Train/38/00038_00035_00015.png
41,42,6,5,36,37,38,Train/38/00038_00035_00016.png
42,44,6,6,37,39,38,Train/38/00038_00035_00017.png
43,43,6,5,38,38,38,Train/38/00038_00035_00018.png
44,44,6,5,39,39,38,Train/38/00038_00035_00019.png
46,46,5,5,41,41,38,Train/38/00038_00035_00020.png
50,52,6,6,45,47,38,Train/38/00038_00035_00021.png
52,53,6,6,47,48,38,Train/38/00038_00035_00022.png
55,56,6,6,50,51,38,Train/38/00038_00035_00023.png
58,59,6,6,53,54,38,Train/38/00038_00035_00024.png
62,64,6,6,57,59,38,Train/38/00038_00035_00025.png
71,73,7,7,65,67,38,Train/38/00038_00035_00026.png
75,79,6,7,69,72,38,Train/38/00038_00035_00027.png
88,92,8,8,81,84,38,Train/38/00038_00035_00028.png
104,108,10,9,95,99,38,Train/38/00038_00035_00029.png
44,44,6,5,39,39,38,Train/38/00038_00036_00000.png
43,44,5,6,38,39,38,Train/38/00038_00036_00001.png
45,46,5,6,40,41,38,Train/38/00038_00036_00002.png
48,46,6,6,43,41,38,Train/38/00038_00036_00003.png
49,46,6,5,44,41,38,Train/38/00038_00036_00004.png
50,47,6,5,45,42,38,Train/38/00038_00036_00005.png
51,50,6,6,46,45,38,Train/38/00038_00036_00006.png
51,49,6,5,46,44,38,Train/38/00038_00036_00007.png
51,52,5,6,46,47,38,Train/38/00038_00036_00008.png
51,52,5,6,46,47,38,Train/38/00038_00036_00009.png
56,53,6,5,51,48,38,Train/38/00038_00036_00010.png
58,55,6,5,53,50,38,Train/38/00038_00036_00011.png
58,56,6,5,53,51,38,Train/38/00038_00036_00012.png
58,57,6,5,53,52,38,Train/38/00038_00036_00013.png
59,59,5,5,54,54,38,Train/38/00038_00036_00014.png
61,60,6,5,56,55,38,Train/38/00038_00036_00015.png
64,63,6,5,59,58,38,Train/38/00038_00036_00016.png
67,65,6,6,61,60,38,Train/38/00038_00036_00017.png
68,69,6,6,62,63,38,Train/38/00038_00036_00018.png
71,71,7,6,65,65,38,Train/38/00038_00036_00019.png
72,73,6,6,66,67,38,Train/38/00038_00036_00020.png
79,80,7,7,72,73,38,Train/38/00038_00036_00021.png
82,83,7,7,75,76,38,Train/38/00038_00036_00022.png
86,88,8,8,79,81,38,Train/38/00038_00036_00023.png
91,93,8,8,83,85,38,Train/38/00038_00036_00024.png
95,97,8,8,87,89,38,Train/38/00038_00036_00025.png
104,105,9,10,95,96,38,Train/38/00038_00036_00026.png
116,117,10,11,106,107,38,Train/38/00038_00036_00027.png
122,121,11,10,112,111,38,Train/38/00038_00036_00028.png
132,133,11,12,121,122,38,Train/38/00038_00036_00029.png
38,39,6,5,33,34,38,Train/38/00038_00037_00000.png
37,38,6,5,32,33,38,Train/38/00038_00037_00001.png
38,41,6,6,33,36,38,Train/38/00038_00037_00002.png
37,40,5,5,32,35,38,Train/38/00038_00037_00003.png
39,41,5,6,34,36,38,Train/38/00038_00037_00004.png
39,40,5,5,34,35,38,Train/38/00038_00037_00005.png
40,42,5,6,35,37,38,Train/38/00038_00037_00006.png
42,43,6,6,37,38,38,Train/38/00038_00037_00007.png
42,42,6,5,37,37,38,Train/38/00038_00037_00008.png
41,42,5,5,36,37,38,Train/38/00038_00037_00009.png
44,46,6,6,39,41,38,Train/38/00038_00037_00010.png
43,45,5,5,38,40,38,Train/38/00038_00037_00011.png
44,46,5,5,39,41,38,Train/38/00038_00037_00012.png
46,48,6,6,41,43,38,Train/38/00038_00037_00013.png
46,49,6,6,41,44,38,Train/38/00038_00037_00014.png
48,50,6,5,43,45,38,Train/38/00038_00037_00015.png
48,50,5,5,43,45,38,Train/38/00038_00037_00016.png
51,51,6,5,46,46,38,Train/38/00038_00037_00017.png
53,53,6,5,48,48,38,Train/38/00038_00037_00018.png
55,54,6,5,50,49,38,Train/38/00038_00037_00019.png
56,58,6,6,51,53,38,Train/38/00038_00037_00020.png
56,60,5,6,51,55,38,Train/38/00038_00037_00021.png
59,61,6,5,54,56,38,Train/38/00038_00037_00022.png
62,64,5,6,57,59,38,Train/38/00038_00037_00023.png
69,68,7,6,63,62,38,Train/38/00038_00037_00024.png
71,70,7,6,65,64,38,Train/38/00038_00037_00025.png
73,75,6,7,67,69,38,Train/38/00038_00037_00026.png
75,81,7,8,69,74,38,Train/38/00038_00037_00027.png
79,84,7,8,72,77,38,Train/38/00038_00037_00028.png
83,93,7,8,76,85,38,Train/38/00038_00037_00029.png
26,28,5,6,21,23,38,Train/38/00038_00038_00000.png
27,27,6,5,22,22,38,Train/38/00038_00038_00001.png
28,29,5,6,23,24,38,Train/38/00038_00038_00002.png
29,28,6,5,24,23,38,Train/38/00038_00038_00003.png
29,28,6,5,24,23,38,Train/38/00038_00038_00004.png
28,29,5,6,23,24,38,Train/38/00038_00038_00005.png
29,29,6,6,24,24,38,Train/38/00038_00038_00006.png
30,30,6,6,25,25,38,Train/38/00038_00038_00007.png
29,30,5,6,24,25,38,Train/38/00038_00038_00008.png
31,31,6,6,26,26,38,Train/38/00038_00038_00009.png
34,33,6,5,29,28,38,Train/38/00038_00038_00010.png
37,36,6,5,32,31,38,Train/38/00038_00038_00011.png
37,37,6,6,32,32,38,Train/38/00038_00038_00012.png
36,36,6,6,31,31,38,Train/38/00038_00038_00013.png
36,36,5,5,31,31,38,Train/38/00038_00038_00014.png
38,39,5,6,33,34,38,Train/38/00038_00038_00015.png
40,40,6,6,35,35,38,Train/38/00038_00038_00016.png
39,39,5,5,34,34,38,Train/38/00038_00038_00017.png
43,43,5,5,38,38,38,Train/38/00038_00038_00018.png
45,46,5,6,40,41,38,Train/38/00038_00038_00019.png
46,48,5,6,41,43,38,Train/38/00038_00038_00020.png
49,49,5,5,44,44,38,Train/38/00038_00038_00021.png
53,52,6,5,48,47,38,Train/38/00038_00038_00022.png
58,58,6,6,53,53,38,Train/38/00038_00038_00023.png
60,60,5,5,55,55,38,Train/38/00038_00038_00024.png
67,68,6,7,61,62,38,Train/38/00038_00038_00025.png
74,75,7,7,68,69,38,Train/38/00038_00038_00026.png
84,86,7,7,77,79,38,Train/38/00038_00038_00027.png
98,99,9,8,90,91,38,Train/38/00038_00038_00028.png
111,118,10,11,102,108,38,Train/38/00038_00038_00029.png
30,28,6,5,25,23,38,Train/38/00038_00039_00000.png
29,29,6,5,24,24,38,Train/38/00038_00039_00001.png
31,31,6,6,26,26,38,Train/38/00038_00039_00002.png
30,31,5,6,25,26,38,Train/38/00038_00039_00003.png
31,31,6,6,26,26,38,Train/38/00038_00039_00004.png
31,29,6,5,26,24,38,Train/38/00038_00039_00005.png
31,32,6,6,26,27,38,Train/38/00038_00039_00006.png
32,32,6,5,27,27,38,Train/38/00038_00039_00007.png
32,33,6,6,27,28,38,Train/38/00038_00039_00008.png
32,33,6,6,27,28,38,Train/38/00038_00039_00009.png
32,34,5,6,27,29,38,Train/38/00038_00039_00010.png
34,35,6,6,29,30,38,Train/38/00038_00039_00011.png
34,35,5,5,29,30,38,Train/38/00038_00039_00012.png
35,36,5,5,30,31,38,Train/38/00038_00039_00013.png
37,38,6,6,32,33,38,Train/38/00038_00039_00014.png
38,38,6,5,33,33,38,Train/38/00038_00039_00015.png
39,40,5,5,34,35,38,Train/38/00038_00039_00016.png
40,41,6,6,35,36,38,Train/38/00038_00039_00017.png
42,42,6,5,37,37,38,Train/38/00038_00039_00018.png
42,43,6,6,37,38,38,Train/38/00038_00039_00019.png
44,45,5,5,39,40,38,Train/38/00038_00039_00020.png
47,47,6,5,42,42,38,Train/38/00038_00039_00021.png
48,50,5,6,43,45,38,Train/38/00038_00039_00022.png
50,51,5,5,45,46,38,Train/38/00038_00039_00023.png
51,52,5,5,46,47,38,Train/38/00038_00039_00024.png
56,57,6,6,51,52,38,Train/38/00038_00039_00025.png
58,59,5,5,53,54,38,Train/38/00038_00039_00026.png
63,67,5,6,58,61,38,Train/38/00038_00039_00027.png
64,69,5,7,59,63,38,Train/38/00038_00039_00028.png
72,75,6,7,66,69,38,Train/38/00038_00039_00029.png
46,46,6,5,41,41,38,Train/38/00038_00040_00000.png
45,48,5,6,40,43,38,Train/38/00038_00040_00001.png
45,48,5,6,40,43,38,Train/38/00038_00040_00002.png
43,47,6,6,38,42,38,Train/38/00038_00040_00003.png
45,48,6,5,40,43,38,Train/38/00038_00040_00004.png
45,48,6,5,40,43,38,Train/38/00038_00040_00005.png
42,47,5,6,37,42,38,Train/38/00038_00040_00006.png
43,47,5,5,38,42,38,Train/38/00038_00040_00007.png
47,52,6,6,42,47,38,Train/38/00038_00040_00008.png
47,51,6,5,42,46,38,Train/38/00038_00040_00009.png
45,52,6,6,40,47,38,Train/38/00038_00040_00010.png
47,54,6,6,42,49,38,Train/38/00038_00040_00011.png
48,56,5,6,43,51,38,Train/38/00038_00040_00012.png
49,57,5,6,44,52,38,Train/38/00038_00040_00013.png
50,58,5,6,45,53,38,Train/38/00038_00040_00014.png
52,60,5,6,47,55,38,Train/38/00038_00040_00015.png
56,64,6,5,51,59,38,Train/38/00038_00040_00016.png
57,67,6,6,52,61,38,Train/38/00038_00040_00017.png
58,69,5,6,53,63,38,Train/38/00038_00040_00018.png
61,72,5,6,56,66,38,Train/38/00038_00040_00019.png
64,75,6,7,59,69,38,Train/38/00038_00040_00020.png
68,82,7,8,62,75,38,Train/38/00038_00040_00021.png
71,84,7,7,65,77,38,Train/38/00038_00040_00022.png
73,86,7,7,67,79,38,Train/38/00038_00040_00023.png
76,93,7,9,70,85,38,Train/38/00038_00040_00024.png
82,98,8,8,75,90,38,Train/38/00038_00040_00025.png
84,106,7,10,77,97,38,Train/38/00038_00040_00026.png
88,111,7,9,81,102,38,Train/38/00038_00040_00027.png
97,120,9,11,89,110,38,Train/38/00038_00040_00028.png
107,132,9,11,98,121,38,Train/38/00038_00040_00029.png
26,28,5,6,21,23,38,Train/38/00038_00041_00000.png
28,31,5,6,23,26,38,Train/38/00038_00041_00001.png
27,31,5,6,22,26,38,Train/38/00038_00041_00002.png
28,31,5,6,23,26,38,Train/38/00038_00041_00003.png
28,30,6,5,23,25,38,Train/38/00038_00041_00004.png
27,31,5,6,22,26,38,Train/38/00038_00041_00005.png
26,29,5,5,21,24,38,Train/38/00038_00041_00006.png
28,31,6,6,23,26,38,Train/38/00038_00041_00007.png
29,31,6,5,24,26,38,Train/38/00038_00041_00008.png
28,31,5,5,23,26,38,Train/38/00038_00041_00009.png
31,33,6,5,26,28,38,Train/38/00038_00041_00010.png
31,34,5,5,26,29,38,Train/38/00038_00041_00011.png
33,35,6,6,28,30,38,Train/38/00038_00041_00012.png
33,36,5,6,28,31,38,Train/38/00038_00041_00013.png
33,36,5,6,28,31,38,Train/38/00038_00041_00014.png
35,37,5,5,30,32,38,Train/38/00038_00041_00015.png
35,41,5,6,30,36,38,Train/38/00038_00041_00016.png
37,40,5,5,32,35,38,Train/38/00038_00041_00017.png
38,42,5,6,33,37,38,Train/38/00038_00041_00018.png
41,44,5,6,36,39,38,Train/38/00038_00041_00019.png
42,44,5,5,37,39,38,Train/38/00038_00041_00020.png
44,46,5,5,39,41,38,Train/38/00038_00041_00021.png
48,48,5,5,43,43,38,Train/38/00038_00041_00022.png
53,53,6,5,48,48,38,Train/38/00038_00041_00023.png
58,58,6,6,53,53,38,Train/38/00038_00041_00024.png
61,62,5,5,56,57,38,Train/38/00038_00041_00025.png
68,70,6,6,62,64,38,Train/38/00038_00041_00026.png
75,80,7,8,69,73,38,Train/38/00038_00041_00027.png
88,92,7,8,81,84,38,Train/38/00038_00041_00028.png
109,111,9,9,100,102,38,Train/38/00038_00041_00029.png
26,27,5,5,21,22,38,Train/38/00038_00042_00000.png
27,27,6,5,22,22,38,Train/38/00038_00042_00001.png
26,27,5,5,21,22,38,Train/38/00038_00042_00002.png
27,27,6,5,22,22,38,Train/38/00038_00042_00003.png
27,27,6,5,22,22,38,Train/38/00038_00042_00004.png
27,27,6,5,22,22,38,Train/38/00038_00042_00005.png
27,27,6,5,22,22,38,Train/38/00038_00042_00006.png
37,40,5,6,32,35,38,Train/38/00038_00042_00007.png
38,40,5,5,33,35,38,Train/38/00038_00042_00008.png
39,41,5,5,34,36,38,Train/38/00038_00042_00009.png
41,45,5,5,36,40,38,Train/38/00038_00042_00010.png
41,45,5,5,36,40,38,Train/38/00038_00042_00011.png
41,45,5,5,36,40,38,Train/38/00038_00042_00012.png
42,47,5,6,37,42,38,Train/38/00038_00042_00013.png
43,47,5,5,38,42,38,Train/38/00038_00042_00014.png
45,49,5,5,40,44,38,Train/38/00038_00042_00015.png
47,51,6,6,42,46,38,Train/38/00038_00042_00016.png
47,51,6,6,42,46,38,Train/38/00038_00042_00017.png
49,51,6,5,44,46,38,Train/38/00038_00042_00018.png
49,53,5,6,44,48,38,Train/38/00038_00042_00019.png
51,52,6,6,46,47,38,Train/38/00038_00042_00020.png
52,54,5,5,47,49,38,Train/38/00038_00042_00021.png
54,55,5,5,49,50,38,Train/38/00038_00042_00022.png
56,56,6,5,51,51,38,Train/38/00038_00042_00023.png
61,61,6,6,56,56,38,Train/38/00038_00042_00024.png
62,61,6,5,57,56,38,Train/38/00038_00042_00025.png
64,67,6,6,59,61,38,Train/38/00038_00042_00026.png
69,69,7,7,63,63,38,Train/38/00038_00042_00027.png
72,71,7,6,66,65,38,Train/38/00038_00042_00028.png
77,77,7,7,71,71,38,Train/38/00038_00042_00029.png
33,35,6,6,28,30,38,Train/38/00038_00043_00000.png
33,35,6,6,28,30,38,Train/38/00038_00043_00001.png
33,36,5,6,28,31,38,Train/38/00038_00043_00002.png
33,36,5,6,28,31,38,Train/38/00038_00043_00003.png
35,37,6,6,30,32,38,Train/38/00038_00043_00004.png
34,36,5,5,29,31,38,Train/38/00038_00043_00005.png
34,36,5,5,29,31,38,Train/38/00038_00043_00006.png
36,38,6,5,31,33,38,Train/38/00038_00043_00007.png
33,38,5,6,28,33,38,Train/38/00038_00043_00008.png
34,39,5,6,29,34,38,Train/38/00038_00043_00009.png
40,45,5,5,35,40,38,Train/38/00038_00043_00010.png
42,47,6,6,37,42,38,Train/38/00038_00043_00011.png
43,46,6,5,38,41,38,Train/38/00038_00043_00012.png
43,49,6,6,38,44,38,Train/38/00038_00043_00013.png
43,48,6,5,38,43,38,Train/38/00038_00043_00014.png
44,52,5,6,39,47,38,Train/38/00038_00043_00015.png
44,52,5,6,39,47,38,Train/38/00038_00043_00016.png
46,54,6,6,41,49,38,Train/38/00038_00043_00017.png
45,54,5,5,40,49,38,Train/38/00038_00043_00018.png
46,54,6,5,41,49,38,Train/38/00038_00043_00019.png
49,59,5,6,44,54,38,Train/38/00038_00043_00020.png
49,59,5,6,44,54,38,Train/38/00038_00043_00021.png
51,60,6,5,46,55,38,Train/38/00038_00043_00022.png
54,63,6,5,49,58,38,Train/38/00038_00043_00023.png
53,68,5,7,48,62,38,Train/38/00038_00043_00024.png
56,71,5,6,51,65,38,Train/38/00038_00043_00025.png
59,74,6,6,54,68,38,Train/38/00038_00043_00026.png
58,74,5,6,53,68,38,Train/38/00038_00043_00027.png
59,80,5,8,54,73,38,Train/38/00038_00043_00028.png
64,84,6,7,59,77,38,Train/38/00038_00043_00029.png
32,34,5,6,27,29,38,Train/38/00038_00044_00000.png
35,35,6,6,30,30,38,Train/38/00038_00044_00001.png
35,36,5,6,30,31,38,Train/38/00038_00044_00002.png
36,36,6,6,31,31,38,Train/38/00038_00044_00003.png
37,36,6,5,32,31,38,Train/38/00038_00044_00004.png
40,40,6,6,35,35,38,Train/38/00038_00044_00005.png
40,40,6,6,35,35,38,Train/38/00038_00044_00006.png
41,41,5,5,36,36,38,Train/38/00038_00044_00007.png
41,41,5,5,36,36,38,Train/38/00038_00044_00008.png
43,45,5,6,38,40,38,Train/38/00038_00044_00009.png
43,44,5,5,38,39,38,Train/38/00038_00044_00010.png
42,43,5,5,37,38,38,Train/38/00038_00044_00011.png
46,46,6,5,41,41,38,Train/38/00038_00044_00012.png
48,47,6,6,43,42,38,Train/38/00038_00044_00013.png
48,46,6,5,43,41,38,Train/38/00038_00044_00014.png
49,46,6,5,44,41,38,Train/38/00038_00044_00015.png
51,51,5,6,46,46,38,Train/38/00038_00044_00016.png
52,52,6,6,47,47,38,Train/38/00038_00044_00017.png
53,53,5,5,48,48,38,Train/38/00038_00044_00018.png
57,54,6,5,52,49,38,Train/38/00038_00044_00019.png
59,59,5,6,54,54,38,Train/38/00038_00044_00020.png
63,61,5,5,58,56,38,Train/38/00038_00044_00021.png
64,64,6,5,59,59,38,Train/38/00038_00044_00022.png
70,70,7,7,64,64,38,Train/38/00038_00044_00023.png
74,73,7,6,68,67,38,Train/38/00038_00044_00024.png
82,81,8,8,75,74,38,Train/38/00038_00044_00025.png
89,84,8,7,82,77,38,Train/38/00038_00044_00026.png
95,91,8,8,87,83,38,Train/38/00038_00044_00027.png
104,97,9,8,95,89,38,Train/38/00038_00044_00028.png
123,118,11,11,113,108,38,Train/38/00038_00044_00029.png
26,28,5,6,21,23,38,Train/38/00038_00045_00000.png
28,30,5,6,23,25,38,Train/38/00038_00045_00001.png
29,29,6,5,24,24,38,Train/38/00038_00045_00002.png
29,31,5,5,24,26,38,Train/38/00038_00045_00003.png
31,31,6,5,26,26,38,Train/38/00038_00045_00004.png
29,30,5,6,24,25,38,Train/38/00038_00045_00005.png
31,32,6,6,26,27,38,Train/38/00038_00045_00006.png
30,33,5,6,25,28,38,Train/38/00038_00045_00007.png
30,32,6,6,25,27,38,Train/38/00038_00045_00008.png
31,33,5,5,26,28,38,Train/38/00038_00045_00009.png
30,32,5,5,25,27,38,Train/38/00038_00045_00010.png
32,33,5,5,27,28,38,Train/38/00038_00045_00011.png
33,34,5,5,28,29,38,Train/38/00038_00045_00012.png
34,35,6,6,29,30,38,Train/38/00038_00045_00013.png
34,37,6,6,29,32,38,Train/38/00038_00045_00014.png
35,37,6,6,30,32,38,Train/38/00038_00045_00015.png
34,36,5,5,29,31,38,Train/38/00038_00045_00016.png
36,38,5,6,31,33,38,Train/38/00038_00045_00017.png
38,38,6,6,33,33,38,Train/38/00038_00045_00018.png
37,38,5,6,32,33,38,Train/38/00038_00045_00019.png
37,38,6,5,32,33,38,Train/38/00038_00045_00020.png
36,38,5,5,31,33,38,Train/38/00038_00045_00021.png
38,38,5,5,33,33,38,Train/38/00038_00045_00022.png
41,42,6,6,36,37,38,Train/38/00038_00045_00023.png
39,40,5,5,34,35,38,Train/38/00038_00045_00024.png
40,40,6,5,35,35,38,Train/38/00038_00045_00025.png
43,42,6,6,38,37,38,Train/38/00038_00045_00026.png
45,44,5,5,40,39,38,Train/38/00038_00045_00027.png
46,45,6,5,41,40,38,Train/38/00038_00045_00028.png
46,48,5,6,41,43,38,Train/38/00038_00045_00029.png
27,25,6,5,22,20,38,Train/38/00038_00046_00000.png
29,28,6,6,24,23,38,Train/38/00038_00046_00001.png
28,27,5,5,23,21,38,Train/38/00038_00046_00002.png
30,27,6,5,25,22,38,Train/38/00038_00046_00003.png
28,27,5,5,23,22,38,Train/38/00038_00046_00004.png
31,29,6,5,26,24,38,Train/38/00038_00046_00005.png
29,30,5,6,24,25,38,Train/38/00038_00046_00006.png
31,28,6,5,26,23,38,Train/38/00038_00046_00007.png
31,29,6,5,26,24,38,Train/38/00038_00046_00008.png
32,29,6,5,27,24,38,Train/38/00038_00046_00009.png
31,29,6,5,26,24,38,Train/38/00038_00046_00010.png
33,33,5,6,27,27,38,Train/38/00038_00046_00011.png
34,33,6,6,29,28,38,Train/38/00038_00046_00012.png
34,35,5,5,29,30,38,Train/38/00038_00046_00013.png
35,35,5,5,29,30,38,Train/38/00038_00046_00014.png
36,36,5,6,31,31,38,Train/38/00038_00046_00015.png
38,37,6,5,33,32,38,Train/38/00038_00046_00016.png
39,40,6,6,34,35,38,Train/38/00038_00046_00017.png
39,41,6,6,34,36,38,Train/38/00038_00046_00018.png
39,41,5,6,34,36,38,Train/38/00038_00046_00019.png
45,41,6,5,39,36,38,Train/38/00038_00046_00020.png
47,45,6,5,42,40,38,Train/38/00038_00046_00021.png
46,46,5,6,41,41,38,Train/38/00038_00046_00022.png
48,47,5,6,42,42,38,Train/38/00038_00046_00023.png
51,50,5,5,46,45,38,Train/38/00038_00046_00024.png
55,53,6,5,50,48,38,Train/38/00038_00046_00025.png
58,57,6,6,53,52,38,Train/38/00038_00046_00026.png
62,59,6,5,57,54,38,Train/38/00038_00046_00027.png
68,65,6,6,62,60,38,Train/38/00038_00046_00028.png
72,71,7,7,66,64,38,Train/38/00038_00046_00029.png
27,27,6,6,22,22,38,Train/38/00038_00047_00000.png
25,26,5,6,20,21,38,Train/38/00038_00047_00001.png
27,26,6,5,22,21,38,Train/38/00038_00047_00002.png
26,27,5,6,21,22,38,Train/38/00038_00047_00003.png
28,26,6,5,23,21,38,Train/38/00038_00047_00004.png
28,27,6,6,23,22,38,Train/38/00038_00047_00005.png
28,27,6,6,23,22,38,Train/38/00038_00047_00006.png
28,27,6,6,23,22,38,Train/38/00038_00047_00007.png
29,28,6,6,23,22,38,Train/38/00038_00047_00008.png
28,28,5,6,23,23,38,Train/38/00038_00047_00009.png
29,28,5,6,24,23,38,Train/38/00038_00047_00010.png
30,28,6,6,25,23,38,Train/38/00038_00047_00011.png
31,28,6,6,26,23,38,Train/38/00038_00047_00012.png
30,28,6,5,25,23,38,Train/38/00038_00047_00013.png
30,30,5,6,25,25,38,Train/38/00038_00047_00014.png
30,29,5,5,25,24,38,Train/38/00038_00047_00015.png
31,30,6,5,26,25,38,Train/38/00038_00047_00016.png
31,31,6,6,26,26,38,Train/38/00038_00047_00017.png
30,31,5,6,25,26,38,Train/38/00038_00047_00018.png
30,31,5,6,25,26,38,Train/38/00038_00047_00019.png
30,31,5,6,25,26,38,Train/38/00038_00047_00020.png
30,30,5,5,25,25,38,Train/38/00038_00047_00021.png
31,31,5,6,25,26,38,Train/38/00038_00047_00022.png
31,32,5,6,25,26,38,Train/38/00038_00047_00023.png
32,33,6,6,27,27,38,Train/38/00038_00047_00024.png
32,33,6,6,27,27,38,Train/38/00038_00047_00025.png
33,33,6,6,27,27,38,Train/38/00038_00047_00026.png
33,33,6,6,28,28,38,Train/38/00038_00047_00027.png
34,33,6,6,28,28,38,Train/38/00038_00047_00028.png
33,34,5,6,28,29,38,Train/38/00038_00047_00029.png
28,27,6,6,23,21,38,Train/38/00038_00048_00000.png
29,26,6,5,24,21,38,Train/38/00038_00048_00001.png
29,28,5,6,24,23,38,Train/38/00038_00048_00002.png
30,28,5,5,25,23,38,Train/38/00038_00048_00003.png
30,30,5,6,25,25,38,Train/38/00038_00048_00004.png
30,30,5,6,25,25,38,Train/38/00038_00048_00005.png
32,30,6,6,26,25,38,Train/38/00038_00048_00006.png
32,30,6,6,27,25,38,Train/38/00038_00048_00007.png
32,31,5,6,26,25,38,Train/38/00038_00048_00008.png
33,31,6,6,28,26,38,Train/38/00038_00048_00009.png
34,32,5,5,28,27,38,Train/38/00038_00048_00010.png
35,34,5,5,30,29,38,Train/38/00038_00048_00011.png
36,36,5,6,31,31,38,Train/38/00038_00048_00012.png
37,36,5,5,32,31,38,Train/38/00038_00048_00013.png
38,37,5,5,33,32,38,Train/38/00038_00048_00014.png
39,38,5,5,34,33,38,Train/38/00038_00048_00015.png
40,40,5,5,34,34,38,Train/38/00038_00048_00016.png
42,42,6,5,37,37,38,Train/38/00038_00048_00017.png
43,46,5,6,38,41,38,Train/38/00038_00048_00018.png
46,48,6,6,41,42,38,Train/38/00038_00048_00019.png
47,49,5,5,42,43,38,Train/38/00038_00048_00020.png
52,53,6,6,46,47,38,Train/38/00038_00048_00021.png
54,55,6,6,49,50,38,Train/38/00038_00048_00022.png
57,58,5,5,52,53,38,Train/38/00038_00048_00023.png
62,64,5,6,57,59,38,Train/38/00038_00048_00024.png
71,72,7,7,65,66,38,Train/38/00038_00048_00025.png
75,76,6,6,68,69,38,Train/38/00038_00048_00026.png
85,87,8,8,78,79,38,Train/38/00038_00048_00027.png
97,99,8,8,89,91,38,Train/38/00038_00048_00028.png
109,113,10,10,100,103,38,Train/38/00038_00048_00029.png
31,30,6,5,26,25,38,Train/38/00038_00049_00000.png
31,30,6,5,26,25,38,Train/38/00038_00049_00001.png
31,32,6,6,26,27,38,Train/38/00038_00049_00002.png
32,31,5,5,27,26,38,Train/38/00038_00049_00003.png
32,31,6,5,27,26,38,Train/38/00038_00049_00004.png
32,33,5,6,27,28,38,Train/38/00038_00049_00005.png
32,33,5,6,27,28,38,Train/38/00038_00049_00006.png
31,32,5,6,26,27,38,Train/38/00038_00049_00007.png
33,33,6,5,28,28,38,Train/38/00038_00049_00008.png
33,35,6,6,28,30,38,Train/38/00038_00049_00009.png
32,34,5,5,27,29,38,Train/38/00038_00049_00010.png
34,35,6,6,29,30,38,Train/38/00038_00049_00011.png
34,34,6,5,29,29,38,Train/38/00038_00049_00012.png
33,34,5,5,28,29,38,Train/38/00038_00049_00013.png
33,35,5,6,28,30,38,Train/38/00038_00049_00014.png
34,35,5,6,29,30,38,Train/38/00038_00049_00015.png
35,34,6,5,30,29,38,Train/38/00038_00049_00016.png
34,35,5,6,29,30,38,Train/38/00038_00049_00017.png
35,34,6,5,30,29,38,Train/38/00038_00049_00018.png
34,34,5,5,29,29,38,Train/38/00038_00049_00019.png
35,35,5,5,30,30,38,Train/38/00038_00049_00020.png
36,36,5,5,31,31,38,Train/38/00038_00049_00021.png
37,37,6,5,32,32,38,Train/38/00038_00049_00022.png
37,37,6,5,32,32,38,Train/38/00038_00049_00023.png
36,38,5,5,31,33,38,Train/38/00038_00049_00024.png
37,39,5,5,32,34,38,Train/38/00038_00049_00025.png
37,40,5,6,32,35,38,Train/38/00038_00049_00026.png
37,40,5,6,32,35,38,Train/38/00038_00049_00027.png
38,40,5,5,33,35,38,Train/38/00038_00049_00028.png
38,41,5,6,33,36,38,Train/38/00038_00049_00029.png
31,32,5,5,26,27,38,Train/38/00038_00050_00000.png
31,33,5,5,26,28,38,Train/38/00038_00050_00001.png
32,33,6,5,27,28,38,Train/38/00038_00050_00002.png
31,33,5,5,26,28,38,Train/38/00038_00050_00003.png
31,34,5,6,26,29,38,Train/38/00038_00050_00004.png
28,33,5,5,23,28,38,Train/38/00038_00050_00005.png
35,36,6,5,30,31,38,Train/38/00038_00050_00006.png
35,36,6,5,30,31,38,Train/38/00038_00050_00007.png
35,36,6,5,30,31,38,Train/38/00038_00050_00008.png
35,36,6,5,30,31,38,Train/38/00038_00050_00009.png
34,36,5,5,29,31,38,Train/38/00038_00050_00010.png
35,36,6,5,30,31,38,Train/38/00038_00050_00011.png
35,36,6,5,30,31,38,Train/38/00038_00050_00012.png
34,36,5,5,29,31,38,Train/38/00038_00050_00013.png
34,37,5,6,29,32,38,Train/38/00038_00050_00014.png
34,37,5,6,29,32,38,Train/38/00038_00050_00015.png
34,37,5,6,29,32,38,Train/38/00038_00050_00016.png
35,35,5,5,30,30,38,Train/38/00038_00050_00017.png
34,35,5,6,29,30,38,Train/38/00038_00050_00018.png
36,39,5,6,31,34,38,Train/38/00038_00050_00019.png
37,39,6,6,32,34,38,Train/38/00038_00050_00020.png
37,39,6,6,32,34,38,Train/38/00038_00050_00021.png
37,38,6,5,32,33,38,Train/38/00038_00050_00022.png
